ID	symbol	chr	start	end	type
ENSG00000167770	OTUB1	chr11	63720001	63760000	protein_coding
ENSG00000133315	MACROD1	chr11	63920001	63960000	protein_coding
ENSG00000256824	RP11-21A7A.2	chr11	63800001	63840000	antisense
ENSG00000256481	RP11-21A7A.4	chr11	63840001	63880000	antisense
ENSG00000126500	FLRT1	chr11	63840001	63880000	protein_coding
ENSG00000256341	RP11-21A7A.3	chr11	63880001	63920000	antisense
ENSG00000168439	STIP1	chr11	63920001	63960000	protein_coding
ENSG00000149781	FERMT3	chr11	63960001	64000000	protein_coding
ENSG00000149743	TRPT1	chr11	63960001	64000000	protein_coding
ENSG00000149761	NUDT22	chr11	63960001	64000000	protein_coding
ENSG00000256116	RP11-783K16.14	chr11	64000001	64040000	antisense
ENSG00000110011	DNAJC4	chr11	63960001	64000000	protein_coding
ENSG00000173511	VEGFB	chr11	64000001	64040000	protein_coding
ENSG00000173486	FKBP2	chr11	64000001	64040000	protein_coding
ENSG00000173457	PPP1R14B	chr11	64000001	64040000	protein_coding
ENSG00000256940	RP11-783K16.5	chr11	64000001	64040000	antisense
ENSG00000257086	RP11-783K16.13	chr11	64000001	64040000	lincRNA
ENSG00000149782	PLCB3	chr11	64000001	64040000	protein_coding
ENSG00000002330	BAD	chr11	64040001	64080000	protein_coding
ENSG00000173264	GPR137	chr11	64000001	64040000	protein_coding
ENSG00000182450	KCNK4	chr11	64040001	64080000	protein_coding
ENSG00000257069	RP11-783K16.10	chr11	64040001	64080000	processed_transcript
ENSG00000262537	Y_RNA	chr11	64040001	64080000	misc_RNA
ENSG00000173153	ESRRA	chr11	64040001	64080000	protein_coding
ENSG00000173113	TRMT112	chr11	64080001	64120000	protein_coding
ENSG00000126432	PRDX5	chr11	64080001	64120000	protein_coding
ENSG00000236935	AP003774.1	chr11	64080001	64120000	antisense
ENSG00000168071	CCDC88B	chr11	64080001	64120000	protein_coding
ENSG00000162302	RPS6KA4	chr11	64120001	64160000	protein_coding
ENSG00000221273	MIR1237	chr11	64120001	64160000	miRNA
ENSG00000231680	AP003774.6	chr11	64160001	64200000	lincRNA
ENSG00000231492	AP003774.5	chr11	64160001	64200000	lincRNA
ENSG00000181908	AP003774.4	chr11	64200001	64240000	protein_coding
ENSG00000232500	AP005273.1	chr11	64240001	64280000	lincRNA
ENSG00000237363	AP006288.1	chr11	64280001	64320000	unprocessed_pseudogene
ENSG00000168065	SLC22A11	chr11	64320001	64360000	protein_coding
ENSG00000197891	SLC22A12	chr11	64320001	64360000	protein_coding
ENSG00000110076	NRXN2	chr11	64480001	64520000	protein_coding
ENSG00000237410	AP001092.4	chr11	64400001	64440000	antisense
ENSG00000068831	RASGRP2	chr11	64480001	64520000	protein_coding
ENSG00000068976	PYGM	chr11	64520001	64560000	protein_coding
ENSG00000168066	SF1	chr11	64520001	64560000	protein_coding
ENSG00000168067	MAP4K2	chr11	64560001	64600000	protein_coding
ENSG00000133895	MEN1	chr11	64560001	64600000	protein_coding
ENSG00000171219	CDC42BPG	chr11	64600001	64640000	protein_coding
ENSG00000110047	EHD1	chr11	64640001	64680000	protein_coding
ENSG00000230835	AP001187.11	chr11	64640001	64680000	processed_pseudogene
ENSG00000203400	AP001187.1	chr11	64640001	64680000	pseudogene
ENSG00000207648	MIR192	chr11	64640001	64680000	miRNA
ENSG00000229719	MIR194-2	chr11	64640001	64680000	lincRNA
ENSG00000110046	ATG2A	chr11	64680001	64720000	protein_coding
ENSG00000068971	PPP2R5B	chr11	64680001	64720000	protein_coding
ENSG00000149735	GPHA2	chr11	64680001	64720000	protein_coding
ENSG00000168070	C11orf85	chr11	64720001	64760000	protein_coding
ENSG00000168062	BATF2	chr11	64760001	64800000	protein_coding
ENSG00000213465	ARL2	chr11	64760001	64800000	protein_coding
ENSG00000110025	SNX15	chr11	64760001	64800000	protein_coding
ENSG00000168061	SAC3D1	chr11	64800001	64840000	protein_coding
ENSG00000168060	NAALADL1	chr11	64800001	64840000	protein_coding
ENSG00000265326	Metazoa_SRP	chr11	64800001	64840000	misc_RNA
ENSG00000146670	CDCA5	chr11	64840001	64880000	protein_coding
ENSG00000162300	ZFPL1	chr11	64840001	64880000	protein_coding
ENSG00000254501	AP003068.9	chr11	64840001	64880000	antisense
ENSG00000149809	TM7SF2	chr11	64840001	64880000	protein_coding
ENSG00000174276	ZNHIT2	chr11	64880001	64920000	protein_coding
ENSG00000255173	AP003068.12	chr11	64880001	64920000	antisense
ENSG00000149806	FAU	chr11	64880001	64920000	protein_coding
ENSG00000162298	SYVN1	chr11	64880001	64920000	protein_coding
ENSG00000149792	MRPL49	chr11	64880001	64920000	protein_coding
ENSG00000254455	HIGD1AP10	chr11	64880001	64920000	processed_pseudogene
ENSG00000262278	U2	chr11	64880001	64920000	snRNA
ENSG00000255058	AP003068.17	chr11	64920001	64960000	processed_pseudogene
ENSG00000204710	SPDYC	chr11	64920001	64960000	protein_coding
ENSG00000255200	AP003068.18	chr11	64920001	64960000	processed_transcript
ENSG00000249251	PGAM1P8	chr11	64920001	64960000	processed_pseudogene
ENSG00000254614	AP003068.23	chr11	64920001	64960000	protein_coding
ENSG00000014216	CAPN1	chr11	64920001	64960000	protein_coding
ENSG00000197847	SLC22A20	chr11	64960001	65000000	processed_transcript
ENSG00000014138	POLA2	chr11	65000001	65040000	protein_coding
ENSG00000149798	CDC42EP2	chr11	65080001	65120000	protein_coding
ENSG00000133884	DPF2	chr11	65080001	65120000	protein_coding
ENSG00000173825	TIGD3	chr11	65120001	65160000	protein_coding
ENSG00000255478	RP11-867O8.5	chr11	65120001	65160000	antisense
ENSG00000162241	SLC25A45	chr11	65120001	65160000	protein_coding
ENSG00000126391	FRMD8	chr11	65120001	65160000	protein_coding
ENSG00000245532	NEAT1	chr11	65160001	65200000	lincRNA
ENSG00000173727	AP000769.1	chr11	65200001	65240000	protein_coding
ENSG00000251562	MALAT1	chr11	65240001	65280000	lincRNA
ENSG00000142186	SCYL1	chr11	65280001	65320000	protein_coding
ENSG00000168056	LTBP3	chr11	65320001	65360000	protein_coding
ENSG00000173465	SSSCA1	chr11	65320001	65360000	protein_coding
ENSG00000176973	FAM89B	chr11	65320001	65360000	protein_coding
ENSG00000173442	EHBP1L1	chr11	65320001	65360000	protein_coding
ENSG00000173338	KCNK7	chr11	65360001	65400000	protein_coding
ENSG00000173327	MAP3K11	chr11	65360001	65400000	protein_coding
ENSG00000197136	PCNXL3	chr11	65360001	65400000	retained_intron
ENSG00000266041	MIR4690	chr11	65400001	65440000	miRNA
ENSG00000213445	SIPA1	chr11	65400001	65440000	protein_coding
ENSG00000265874	MIR4489	chr11	65400001	65440000	miRNA
ENSG00000173039	RELA	chr11	65400001	65440000	protein_coding
ENSG00000265326	Metazoa_SRP	chr11	65440001	65480000	misc_RNA
ENSG00000172977	KAT5	chr11	65440001	65480000	protein_coding
ENSG00000172922	RNASEH2C	chr11	65480001	65520000	protein_coding
ENSG00000214659	KRT8P26	chr11	65480001	65520000	processed_pseudogene
ENSG00000255557	RP11-770G2.2	chr11	65480001	65520000	lincRNA
ENSG00000254470	AP5B1	chr11	65520001	65560000	protein_coding
ENSG00000175827	AP001266.1	chr11	65520001	65560000	pseudogene
ENSG00000172818	OVOL1	chr11	65520001	65560000	protein_coding
ENSG00000255404	RP11-770G2.5	chr11	65560001	65600000	antisense
ENSG00000172757	CFL1	chr11	65600001	65640000	protein_coding
ENSG00000172803	SNX32	chr11	65600001	65640000	protein_coding
ENSG00000172732	MUS81	chr11	65600001	65640000	protein_coding
ENSG00000172638	EFEMP2	chr11	65640001	65680000	protein_coding
ENSG00000172543	CTSW	chr11	65640001	65680000	protein_coding
ENSG00000172500	FIBP	chr11	65640001	65680000	protein_coding
ENSG00000175602	CCDC85B	chr11	65640001	65680000	protein_coding
ENSG00000175592	FOSL1	chr11	65640001	65680000	protein_coding
ENSG00000175573	C11orf68	chr11	65680001	65720000	protein_coding
ENSG00000175550	DRAP1	chr11	65680001	65720000	protein_coding
ENSG00000175513	TSGA10IP	chr11	65680001	65720000	processed_transcript
ENSG00000175467	SART1	chr11	65720001	65760000	protein_coding
ENSG00000254867	RP11-1167A19.6	chr11	65720001	65760000	processed_pseudogene
ENSG00000175376	EIF1AD	chr11	65760001	65800000	protein_coding
ENSG00000175334	BANF1	chr11	65760001	65800000	protein_coding
ENSG00000175315	CST6	chr11	65760001	65800000	protein_coding
ENSG00000175294	CATSPER1	chr11	65760001	65800000	protein_coding
ENSG00000175229	GAL3ST3	chr11	65800001	65840000	protein_coding
ENSG00000087365	SF3B2	chr11	65800001	65840000	protein_coding
ENSG00000269874	snoU13	chr11	65800001	65840000	snoRNA
ENSG00000255038	RP11-1167A19.2	chr11	65800001	65840000	protein_coding
ENSG00000175115	PACS1	chr11	65800001	65840000	protein_coding
ENSG00000269874	snoU13	chr11	65920001	65960000	snoRNA
ENSG00000255320	RP11-755F10.1	chr11	66000001	66040000	antisense
ENSG00000174996	KLC2	chr11	66000001	66040000	protein_coding
ENSG00000254461	RP11-755F10.3	chr11	66000001	66040000	antisense
ENSG00000254855	RP11-867G23.1	chr11	66000001	66040000	antisense
ENSG00000254762	RP11-867G23.2	chr11	66000001	66040000	antisense
ENSG00000174903	RAB1B	chr11	66000001	66040000	protein_coding
ENSG00000245156	RP11-867G23.3	chr11	66040001	66080000	lincRNA
ENSG00000254452	RP11-867G23.4	chr11	66040001	66080000	antisense
ENSG00000174871	CNIH2	chr11	66040001	66080000	protein_coding
ENSG00000174851	YIF1A	chr11	66040001	66080000	protein_coding
ENSG00000179292	TMEM151A	chr11	66040001	66080000	protein_coding
ENSG00000254458	RP11-867G23.13	chr11	66080001	66120000	antisense
ENSG00000174807	CD248	chr11	66080001	66120000	protein_coding
ENSG00000174791	RIN1	chr11	66080001	66120000	protein_coding
ENSG00000254756	RP11-867G23.12	chr11	66080001	66120000	antisense
ENSG00000174744	BRMS1	chr11	66080001	66120000	protein_coding
ENSG00000174684	B3GNT1	chr11	66080001	66120000	protein_coding
ENSG00000255468	RP11-867G23.8	chr11	66080001	66120000	protein_coding
ENSG00000174669	SLC29A2	chr11	66120001	66160000	protein_coding
ENSG00000254736	RP11-867G23.9	chr11	66120001	66160000	processed_pseudogene
ENSG00000265983	U1	chr11	66160001	66200000	snRNA
ENSG00000254510	RP11-867G23.10	chr11	66160001	66200000	antisense
ENSG00000174576	NPAS4	chr11	66160001	66200000	protein_coding
ENSG00000199815	SNORA43	chr11	66200001	66240000	snoRNA
ENSG00000174547	MRPL11	chr11	66200001	66240000	protein_coding
ENSG00000254596	CTD-3074O7.7	chr11	66200001	66240000	processed_pseudogene
ENSG00000174516	PELI3	chr11	66200001	66240000	protein_coding
ENSG00000255517	CTD-3074O7.5	chr11	66240001	66280000	antisense
ENSG00000254986	DPP3	chr11	66240001	66280000	protein_coding
ENSG00000256349	CTD-3074O7.11	chr11	66240001	66280000	protein_coding
ENSG00000174483	BBS1	chr11	66240001	66280000	protein_coding
ENSG00000174165	ZDHHC24	chr11	66280001	66320000	protein_coding
ENSG00000248746	ACTN3	chr11	66280001	66320000	polymorphic_pseudogene
ENSG00000250105	CTD-3074O7.2	chr11	66320001	66360000	lincRNA
ENSG00000174080	CTSF	chr11	66320001	66360000	protein_coding
ENSG00000182791	CCDC87	chr11	66360001	66400000	protein_coding
ENSG00000173992	CCS	chr11	66360001	66400000	protein_coding
ENSG00000262704	U4	chr11	66360001	66400000	snRNA
ENSG00000239306	RBM14	chr11	66360001	66400000	protein_coding
ENSG00000248643	RBM14-RBM4	chr11	66360001	66400000	protein_coding
ENSG00000173933	RBM4	chr11	66400001	66440000	protein_coding
ENSG00000173914	RBM4B	chr11	66440001	66480000	protein_coding
ENSG00000258297	RP11-658F2.8	chr11	66400001	66440000	antisense
ENSG00000173898	SPTBN2	chr11	66480001	66520000	protein_coding
ENSG00000265326	Metazoa_SRP	chr11	66480001	66520000	misc_RNA
ENSG00000173715	C11orf80	chr11	66480001	66520000	protein_coding
ENSG00000213409	RP11-658F2.3	chr11	66520001	66560000	processed_pseudogene
ENSG00000254984	FTLP6	chr11	66520001	66560000	processed_pseudogene
ENSG00000173653	RCE1	chr11	66600001	66640000	protein_coding
ENSG00000173599	PC	chr11	66720001	66760000	protein_coding
ENSG00000173621	LRFN4	chr11	66600001	66640000	protein_coding
ENSG00000239099	RNU7-23P	chr11	66680001	66720000	snRNA
ENSG00000266423	MIR3163	chr11	66680001	66720000	miRNA
ENSG00000173237	C11orf86	chr11	66720001	66760000	protein_coding
ENSG00000268063	U3	chr11	66760001	66800000	snoRNA
ENSG00000173227	SYT12	chr11	66760001	66800000	protein_coding
ENSG00000173156	RHOD	chr11	66800001	66840000	protein_coding
ENSG00000173120	KDM2A	chr11	66880001	66920000	protein_coding
ENSG00000179038	AP001885.1	chr11	66960001	67000000	protein_coding
ENSG00000269874	snoU13	chr11	66960001	67000000	snoRNA
ENSG00000173020	ADRBK1	chr11	67000001	67040000	protein_coding
ENSG00000172932	ANKRD13D	chr11	67040001	67080000	protein_coding
ENSG00000172830	SSH3	chr11	67040001	67080000	protein_coding
ENSG00000175482	POLD4	chr11	67120001	67160000	protein_coding
ENSG00000256514	AP003419.11	chr11	67120001	67160000	processed_transcript
ENSG00000271814	7SK	chr11	67120001	67160000	misc_RNA
ENSG00000175505	CLCF1	chr11	67120001	67160000	protein_coding
ENSG00000172613	RAD9A	chr11	67120001	67160000	protein_coding
ENSG00000263128	U6	chr11	67160001	67200000	snRNA
ENSG00000172531	PPP1CA	chr11	67160001	67200000	protein_coding
ENSG00000175463	TBC1D10C	chr11	67160001	67200000	protein_coding
ENSG00000172508	CARNS1	chr11	67160001	67200000	protein_coding
ENSG00000175634	RPS6KB2	chr11	67160001	67200000	protein_coding
ENSG00000255949	AP003419.16	chr11	67200001	67240000	antisense
ENSG00000213402	PTPRCAP	chr11	67200001	67240000	protein_coding
ENSG00000172725	CORO1B	chr11	67200001	67240000	protein_coding
ENSG00000175514	GPR152	chr11	67200001	67240000	protein_coding
ENSG00000175544	CABP4	chr11	67200001	67240000	protein_coding
ENSG00000172663	TMEM134	chr11	67200001	67240000	protein_coding
ENSG00000110711	AIP	chr11	67240001	67280000	protein_coding
ENSG00000110697	PITPNM1	chr11	67240001	67280000	protein_coding
ENSG00000167797	CDK2AP2	chr11	67240001	67280000	protein_coding
ENSG00000167791	CABP2	chr11	67280001	67320000	protein_coding
ENSG00000265326	Metazoa_SRP	chr11	67280001	67320000	misc_RNA
ENSG00000084207	GSTP1	chr11	67320001	67360000	protein_coding
ENSG00000184224	C11orf72	chr11	67360001	67400000	protein_coding
ENSG00000255119	RP11-655M14.12	chr11	67360001	67400000	antisense
ENSG00000167792	NDUFV1	chr11	67360001	67400000	protein_coding
ENSG00000231793	DOC2GP	chr11	67360001	67400000	processed_transcript
ENSG00000255318	RP11-655M14.13	chr11	67360001	67400000	lincRNA
ENSG00000167799	NUDT8	chr11	67360001	67400000	protein_coding
ENSG00000167800	TBX10	chr11	67400001	67440000	protein_coding
ENSG00000132744	ACY3	chr11	67400001	67440000	protein_coding
ENSG00000227834	AP003385.2	chr11	67400001	67440000	unitary_pseudogene
ENSG00000132746	ALDH3B2	chr11	67440001	67480000	protein_coding
ENSG00000239559	RPL37P2	chr11	67440001	67480000	processed_pseudogene
ENSG00000184795	UNC93B5	chr11	67480001	67520000	unprocessed_pseudogene
ENSG00000235855	RP11-655M14.6	chr11	67480001	67520000	unprocessed_pseudogene
ENSG00000266451	AP003385.1	chr11	67480001	67520000	miRNA
ENSG00000254447	OR7E11P	chr11	67480001	67520000	unprocessed_pseudogene
ENSG00000254883	RP11-655M14.14	chr11	67480001	67520000	processed_pseudogene
ENSG00000255147	RP11-655M14.4	chr11	67520001	67560000	unprocessed_pseudogene
ENSG00000160172	FAM86C2P	chr11	67560001	67600000	processed_transcript
ENSG00000254792	RP11-119D9.4	chr11	67600001	67640000	processed_pseudogene
ENSG00000251637	RP11-119D9.1	chr11	67640001	67680000	lincRNA
ENSG00000243672	RPS3AP40	chr11	67680001	67720000	processed_pseudogene
ENSG00000221553	AC004924.1	chr11	67680001	67720000	miRNA
ENSG00000254610	RP5-903G2.2	chr11	67680001	67720000	lincRNA
ENSG00000254850	RP5-901A4.4	chr11	67680001	67720000	processed_pseudogene
ENSG00000255230	RP5-901A4.5	chr11	67720001	67760000	processed_pseudogene
ENSG00000255554	OR7E1P	chr11	67720001	67760000	unprocessed_pseudogene
ENSG00000110057	UNC93B1	chr11	67760001	67800000	protein_coding
ENSG00000006534	ALDH3B1	chr11	67760001	67800000	protein_coding
ENSG00000255306	RP5-901A4.1	chr11	67760001	67800000	antisense
ENSG00000110717	NDUFS8	chr11	67760001	67800000	protein_coding
ENSG00000266737	MIR4691	chr11	67800001	67840000	miRNA
ENSG00000110719	TCIRG1	chr11	67800001	67840000	protein_coding
ENSG00000255031	RP11-802E16.3	chr11	67800001	67840000	antisense
ENSG00000110721	CHKA	chr11	67880001	67920000	protein_coding
ENSG00000255236	CTD-2655K5.1	chr11	67880001	67920000	antisense
ENSG00000110066	SUV420H1	chr11	67960001	68000000	protein_coding
ENSG00000171067	C11orf24	chr11	68000001	68040000	protein_coding
ENSG00000162337	LRP5	chr11	68080001	68120000	protein_coding
ENSG00000110075	PPP6R3	chr11	68200001	68240000	protein_coding
ENSG00000222339	AP000807.2	chr11	68240001	68280000	miRNA
ENSG00000212093	AP000807.1	chr11	68240001	68280000	miRNA
ENSG00000260808	CTD-2007L18.5	chr11	68360001	68400000	lincRNA
ENSG00000266854	AP003096.1	chr11	68360001	68400000	miRNA
ENSG00000069482	GAL	chr11	68440001	68480000	protein_coding
ENSG00000132749	MTL5	chr11	68480001	68520000	protein_coding
ENSG00000110090	CPT1A	chr11	68600001	68640000	protein_coding
ENSG00000250508	RP11-757G1.6	chr11	68600001	68640000	lincRNA
ENSG00000197345	MRPL21	chr11	68640001	68680000	protein_coding
ENSG00000132740	IGHMBP2	chr11	68640001	68680000	protein_coding
ENSG00000255741	RP11-757G1.5	chr11	68680001	68720000	antisense
ENSG00000172938	MRGPRD	chr11	68720001	68760000	protein_coding
ENSG00000261625	RP11-554A11.4	chr11	68760001	68800000	sense_overlapping
ENSG00000261276	RP11-554A11.5	chr11	68760001	68800000	antisense
ENSG00000172935	MRGPRF	chr11	68760001	68800000	protein_coding
ENSG00000256508	RP11-554A11.6	chr11	68760001	68800000	antisense
ENSG00000162341	TPCN2	chr11	68800001	68840000	protein_coding
ENSG00000265539	MIR3164	chr11	68840001	68880000	miRNA
ENSG00000260895	RP11-554A11.7	chr11	68840001	68880000	lincRNA
ENSG00000261070	RP11-554A11.8	chr11	68920001	68960000	lincRNA
ENSG00000259799	RP11-554A11.9	chr11	68920001	68960000	antisense
ENSG00000172927	MYEOV	chr11	69040001	69080000	protein_coding
ENSG00000260877	RP11-211G23.2	chr11	69160001	69200000	lincRNA
ENSG00000259854	RP11-211G23.1	chr11	69200001	69240000	lincRNA
ENSG00000255980	AP000439.1	chr11	69240001	69280000	lincRNA
ENSG00000255606	AP000439.2	chr11	69240001	69280000	lincRNA
ENSG00000261347	AP000439.5	chr11	69280001	69320000	lincRNA
ENSG00000255774	AP000439.3	chr11	69280001	69320000	lincRNA
ENSG00000110092	CCND1	chr11	69440001	69480000	protein_coding
ENSG00000149716	ORAOV1	chr11	69480001	69520000	protein_coding
ENSG00000162344	FGF19	chr11	69480001	69520000	protein_coding
ENSG00000256441	RP11-300I6.5	chr11	69520001	69560000	processed_pseudogene
ENSG00000075388	FGF4	chr11	69560001	69600000	protein_coding
ENSG00000186895	FGF3	chr11	69600001	69640000	protein_coding
ENSG00000255191	RP11-626H12.1	chr11	69800001	69840000	lincRNA
ENSG00000254605	RP11-626H12.2	chr11	69840001	69880000	lincRNA
ENSG00000248844	RP11-626H12.3	chr11	69880001	69920000	lincRNA
ENSG00000254417	ANO1-AS2	chr11	69920001	69960000	antisense
ENSG00000263128	U6	chr11	69920001	69960000	snRNA
ENSG00000131620	ANO1	chr11	69920001	69960000	protein_coding
ENSG00000255143	RP11-805J14.3	chr11	69960001	70000000	sense_overlapping
ENSG00000254902	ANO1-AS1	chr11	70000001	70040000	antisense
ENSG00000168040	FADD	chr11	70040001	70080000	protein_coding
ENSG00000254721	RP11-805J14.5	chr11	70040001	70080000	antisense
ENSG00000131626	PPFIA1	chr11	70080001	70120000	protein_coding
ENSG00000255329	H2AFZP4	chr11	70120001	70160000	processed_pseudogene
ENSG00000254604	AP000487.6	chr11	70200001	70240000	antisense
ENSG00000221333	MIR548K	chr11	70120001	70160000	miRNA
ENSG00000254484	CTA-797E19.1	chr11	70160001	70200000	sense_intronic
ENSG00000255539	CTA-797E19.2	chr11	70160001	70200000	antisense
ENSG00000254495	AP000487.4	chr11	70200001	70240000	antisense
ENSG00000246889	AP000487.5	chr11	70240001	70280000	antisense
ENSG00000085733	CTTN	chr11	70240001	70280000	protein_coding
ENSG00000268430	SHANK2	chr11	70960001	71000000	protein_coding
ENSG00000268290	AP001271.3	chr11	70320001	70360000	sense_intronic
ENSG00000268837	SHANK2-AS1	chr11	70440001	70480000	antisense
ENSG00000269863	SHANK2-AS2	chr11	70480001	70520000	antisense
ENSG00000262537	Y_RNA	chr11	70520001	70560000	misc_RNA
ENSG00000269211	SHANK2-AS3	chr11	70680001	70720000	antisense
ENSG00000269325	MIR3664	chr11	70680001	70720000	miRNA
